"UN0642","Ndalem Kasongan - 3 (shared bathroom)"
"UN0643","Ndalem Kasongan - 4 (shared bathroom)"
"UN0644","Ndalem Kasongan - 5"
"UN0645","Ndalem Natan - 1"
"UN0646","Ndalem Natan - 2"
"UN0647","Ndalem Natan - 3"
"UN0648","Ndalem Natan - 4"
"UN0649","Ndalem Natan - 5"
"UN0650","Ndalem Natan - 6"
"UN0651","Ndalem Ngabean Double - 1"
"UN0652","Ndalem Ngabean Double - 2"
"UN0653","Ndalem Ngabean Double - 3"
"UN0654","Ndalem Ngabean Double - 4"
"UN0655","Ndalem Ngabean Double - 5"
"UN0656","Ndalem Ngabean Double - 6"
"UN0657","Ndalem Ngabean Family - 1"
"UN0658","Ndalem Ngabean Family - 2"
"UN0659","Ndalem Ngabean Family - 3"
"UN0660","Ndalem Ngabean Family - 4"
"UN0661","Ndalem Ngabean Family - 5"
"UN0662","Ndalem Ngabean Family - 6"
"UN0663","Ndalem Ngabean Family - 7"
"UN0664","Ndalem Panembahan - 1"
"UN0665","Ndalem Panembahan - 2"
"UN0666","Ndalem Panembahan - 3"
"UN0667","Ndalem Panembahan - 4"
"UN0668","Ndalem Panembahan - 5"
"UN0669","Ndalem Panembahan - 6"
"UN0670","Ndalem Panembahan - Whole Villa"
"UN0671","NDBV Lot 3"
"UN0672","NDBV Lot 6"
"UN0673","Ocho Bali Villa - Deluxe"
"UN0674","Ocho Bali Villa - Standard"
"UN0675","Omah Gerjen 29 - 1A"
"UN0676","Omah Gerjen 29 - 1B"
"UN0677","Omah Gerjen 29 - 2A"
"UN0678","Omah Gerjen 29 - 2B"
"UN0679","Omah Gerjen 29 - 3A"
"UN0680","Omah Gerjen 29 - 3B"
"UN0681","Omah Gerjen 3A & 3B"
"UN0682","Omah Gerjen 29 - 3BR"
"UN0683","Omah Lila - 1"
"UN0684","Omah Lila - 2"
"UN0685","Omah Lila - 2BR"
"UN0686","Omah Lila - 3"
"UN0687","Omah Lila - 3BR"
"UN0688","Padang Padang View - 1"
"UN0689","Padang Padang View - 2"
"UN0690","Padang Padang View - 3"
"UN0691","Padang Padang View - 4"
"UN0692","Peacock Ubud Inn - 1"
"UN0693","Peacock Ubud Inn - 10"
"UN0694","Peacock Ubud Inn - 11"
"UN0695","Peacock Ubud Inn - 2"
"UN0696","Peacock Ubud Inn - 3"
"UN0697","Peacock Ubud Inn - 4"
"UN0698","Peacock Ubud Inn - 5"
"UN0699","Peacock Ubud Inn - 6"
"UN0700","Peacock Ubud Inn - 7"
"UN0701","Peacock Ubud Inn - 8"
"UN0702","Peacock Ubud Inn - 9"
"UN0703","Pendopo Andari Deluxe  - 7"
"UN0704","Pendopo Andari - 02"
"UN0705","Pendopo Andari - 03"
"UN0706","Pejaten Valley - Deluxe 1"
"UN0707","Pejaten Valley - Executive 1"
"UN0708","Pejaten Valley - Executive 2"
"UN0709","Pejaten Valley - Family Room 1"
"UN0710","Pondok Lulik - 07"
"UN0711","Pondok Lulik - 08"
"UN0712","Pondok Lulik - 09"
"UN0713","Pondok Lulik - 10"
"UN0714","Pondok Lulik - 11"
"UN0715","Pondok Lulik - 12"
"UN0716","Pondok Lulik - 14"
"UN0717","Pondok Lulik - 15"
"UN0718","Pondok Lulik - 16"
"UN0719","Pondok Lulik - 17"
"UN0720","Pondok Lulik - 18 (Bunk Bed)"
"UN0721","Pondok Lulik - 19 (Bunk Bed)"
"UN0722","8br Pondok Lulik"
"UN0723","Pondok Lulik - Wooden #T1"
"UN0724","Pondok Lulik - Wooden #T2"
"UN0725","Pondok Lulik - Wooden #T3"
"UN0726","Pondok Lulik - Wooden #D1"
"UN0727","Pramestha Resort Town - Alinda A8 - Bambang"
"UN0728","Pramestha Resort Town - Alinda A9 - Bambang"
"UN0729","Pramestha Resort Town - Alinda B22 - Bambang"
"UN0730","Pramestha Resort Town - ZIzi"
"UN0731","Puri Kelapa - 01 (Twin)"
"UN0732","Puri Kelapa - 02"
"UN0733","Puri Kelapa - 03 (Twin)"
"UN0734","Puri Kelapa - 04"
"UN0735","Puri Kelapa - 05"
"UN0736","Puri Kelapa - 06"
"UN0737","Puri Kelapa - 07"
"UN0738","Puri Kelapa - 08 (Twin)"
"UN0739","Puri Kelapa - 09"
"UN0740","Puri Kelapa - 10"
"UN0741","Puri Kelapa - 11 (Twin)"
"UN0742","Puri Kelapa - 12"
"UN0743","Puri Kelapa - A1 (Twin)"
"UN0744","Puri Kelapa - A2 (Double)"
"UN0745","Puri Kelapa - B1 (Twin)"
"UN0746","Puri Kelapa - B2 (Double)"
"UN0747","Puri Kelapa - C1 (Double)"
"UN0748","Puri Kelapa - C2 (Twin)"
"UN0749","Puri Kelapa - D1 (Twin)"
"UN0750","Puri Kelapa - D2 (Double)"
"UN0751","Puri Kelapa - E (Double)"
"UN0752","Puri Kelapa - Family 1"
"UN0753","Puri Kelapa - Family 2"
"UN0754","Puri Langenarjan - Deluxe 1"
"UN0755","Puri Langenarjan - Deluxe 2"
"UN0756","Puri Langenarjan - Deluxe 3"
"UN0757","Puri Langenarjan - Deluxe 4"
"UN0758","Puri Langenarjan - Deluxe 5"
"UN0759","Puri Minggiran - 1"
"UN0760","Puri Minggiran - 2"
"UN0761","Puri Minggiran - 3"
"UN0762","Puri Minggiran - 4"
"UN0763","Puri Minggiran - 5"
"UN0764","Puri Minggiran - 6"
"UN0765","Puri Minggiran - 7"
"UN0766","Puri Pandawa - Deluxe 1"
"UN0767","Puri Pandawa - Deluxe 2"
"UN0768","Puri Pandawa - Deluxe 3"
"UN0769","Puri Pandawa - Deluxe 4"
"UN0770","Puri Pandawa - Joglo 1"
"UN0771","Puri Pandawa - Joglo 2"
"UN0772","Puri Pandawa - Joglo 3"
"UN0773","Puri Pandawa - Joglo 4"
"UN0774","Puri Pandawa - Suite 1"
"UN0775","Puri Pandawa - Suite 2"
"UN0776","Puri Pandawa - Suite 3"
"UN0777","Puri Pandawa - Suite 4"
"UN0778","Puri Sabina - 01 (Standard)"
"UN0779","Puri Sabina - 02 (Standard)"
"UN0780","Puri Sabina - 03 (Deluxe)"
"UN0781","Puri Sabina - 04 (Deluxe)"
"UN0782","Puri Sabina - 05 (Deluxe)"
"UN0783","Puri Sabina - 06 (Deluxe Pool View)"
"UN0784","Puri Sabina - Deluxe Pool View"
"UN0785","Puri Sabina - Standard"
"UN0786","Rajaklana - Stone house 1"
"UN0787","Rajaklana - Wood house 1"
"UN0788","Rama Village #1 - Shita 1"
"UN0789","Rama Village #1 - Shita 2"
"UN0790","Rama Village #2 - Laksamana 1"
"UN0791","Rama Village #2 - Laksamana 2"
"UN0792","Rama Village #3 - Barata 1"
"UN0793","Rama Village #4 - Barata 2"
"UN0794","Rama Village #5 - Satrugna 1"
"UN0795","Rama Village #5 - Satrugna 2"
"UN0796","Rama Village 2BR"
"UN0797","Redsalt - Joglo 3br"
"UN0798","Redsalt - Lumbung 1"
"UN0799","Redsalt - Lumbung 2"
"UN0800","Riverside - Family 1"
"UN0801","Riverside - Family 2"
"UN0802","Riverside - Romantic 1"
"UN0803","Riverside - Romantic 2"
"UN0804","Roemah Boedi - Keputren 1"
"UN0805","Roemah Boedi - Keputren 2"
"UN0806","Roemah Boedi - Keputren 3"
"UN0807","Roemah Boedi - Keputren 4"
"UN0808","Roemah Boedi - Keputren 5"
"UN0809","Roemah Boedi - Keputren 6"
"UN0810","Roemah Boedi - Keputren 7"
"UN0811","Roemah Boedi - Keputren 8"
"UN0812","Roemah Boedi - Keputran 1"
"UN0813","Roemah Boedi - Keputran 2"
"UN0814","Royal Majestic 2BR"
"UN0815","Royal Majestic 3BR"
"UN0816","Rumah Eyang"
"UN0817","Rumah Lavia - Joglo"
"UN0818","Rumah Lavia - Omah Diandra 1"
"UN0819","Rumah Lavia - Omah Diandra 2"
"UN0820","Rumah Sarengat - 1 Double"
"UN0821","Rumah Sarengat - 2 Double"
"UN0822","Rumah Sarengat - 3 Twin"
"UN0823","Rumah Sarengat - 4 Double"
"UN0824","Rumah Sarengat - 5 Double"
"UN0825","Rumah Sarengat - 6 Double"
"UN0826","Rumah Sarengat - Full House"
"UN0827","Rumah Teteh"
"UN0828","Sahid Residence - 28D - Pak Ade"
"UN0829","Sahid Sudirman Residence - 27B"
"UN0830","Sakura Deluxe - 1"
"UN0831","Sakura Deluxe - 10"
"UN0832","Sakura Deluxe - 2"
"UN0833","Sakura Deluxe - 3"
"UN0834","Sakura Deluxe - 4"
"UN0835","Sakura Deluxe - 5"
"UN0836","Sakura Deluxe - 6"
"UN0837","Sakura Deluxe - 7"
"UN0838","Sakura Deluxe - 8"
"UN0839","Sakura Deluxe - 9"
"UN0840","Sakura Suite - 1"
"UN0841","Sakura Suite - 2"
"UN0842","Sakura Suite - 3"
"UN0843","Sakura Suite - 4"
"UN0844","Sakura Superior - 1"
"UN0845","Sakura Superior - 10"
"UN0846","Sakura Superior - 11"
"UN0847","Sakura Superior - 12"
"UN0848","Sakura Superior - 13"
"UN0849","Sakura Superior - 14"
"UN0850","Sakura Superior - 15"
"UN0851","Sakura Superior - 16"
"UN0852","Sakura Superior - 17"
"UN0853","Sakura Superior - 18"
"UN0854","Sakura Superior - 19"
"UN0855","Sakura Superior - 2"
"UN0856","Sakura Superior - 20"
"UN0857","Sakura Superior - 21"
"UN0858","Sakura Superior - 22"
"UN0859","Sakura Superior - 23"
"UN0860","Sakura Superior - 24"
"UN0861","Sakura Superior - 25"
"UN0862","Sakura Superior - 26"
"UN0863","Sakura Superior - 27"
"UN0864","Sakura Superior - 28"
"UN0865","Sakura Superior - 29"
"UN0866","Sakura Superior - 3"
"UN0867","Sakura Superior - 30"
"UN0868","Sakura Superior - 31"
"UN0869","Sakura Superior - 32"
"UN0870","Sakura Superior - 33"
"UN0871","Sakura Superior - 34"
"UN0872","Sakura Superior - 35"
"UN0873","Sakura Superior - 36"
"UN0874","Sakura Superior - 4"
"UN0875","Sakura Superior - 5"
"UN0876","Sakura Superior - 6"
"UN0877","Sakura Superior - 7"
"UN0878","Sakura Superior - 8"
"UN0879","Sakura Superior - 9"
"UN0880","Sanata Yoga Guesthouse - 1"
"UN0881","Sanata Yoga Guesthouse - 2"
"UN0882","Sanata Yoga Guesthouse - 3"
"UN0883","Sanata Yoga Guesthouse - 4"
"UN0884","Sanata Yoga Guesthouse - 5"
"UN0885","Sanata Yoga Guesthouse - 6"
"UN0886","Sanata Yoga Guesthouse - 7"
"UN0887","Sanata Yoga Guesthouse - 8"
"UN0888","Sanata Yoga Guesthouse - 9"
"UN0889","Sanata Yoga Guesthouse - 10"
"UN0890","Santosha 1BR Villa - 1"
"UN0891","Santosha 1BR Villa - 2"
"UN0892","Santosha 1BR Villa - 3"
"UN0893","Santosha 1BR Villa - 4"
"UN0894","Santosha 1BR Villa - 5"
"UN0895","Santosha 1BR Villa - 6"
"UN0896","Santosha Suite - 1"
"UN0897","Santosha Suite - 2"
"UN0898","Saveria Apartment - Steve"
"UN0899","Sawah Joglo - Deluxe 1"
"UN0900","Sawah Joglo - Deluxe 2"
"UN0901","Sawah Joglo - Deluxe 3"
"UN0902","Sawah Joglo - Deluxe 4"
"UN0903","Sawah Joglo - Deluxe 5"
"UN0904","Sawah Joglo - Deluxe 6"
"UN0905","Sawah Joglo - Deluxe 7"
"UN0906","Sawah Joglo - Deluxe 8"
"UN0907","Sawah Joglo - Family 2BR 1"
"UN0908","Sawah Joglo - Family 2BR 2"
"UN0909","Sawah Joglo - Suite 1"
"UN0910","Sawah Joglo - Suite 2"
"UN0911","Secret Garden 1BR"
"UN0912","Secret Garden 2BR"
"UN0913","Serpong Greenview Apartment - 19"
"UN0914","Serpong Greenview Apartment - 9"
"UN0915","Siaga Raya 3 - Unit 3a"
"UN0916","Siaga Raya 3 - Unit 3b"
"UN0917","Siaga Raya 3 - Unit N"
"UN0918","Siaga Raya 3 Villas - 2 Villas"
"UN0919","Siaga Raya 3 Villas - 3 Villas"
"UN0920","Singga Jo Villa"
"UN0921","Sisin Uma Homestay - Double 1"
"UN0922","Sisin Uma Homestay - Double 2"
"UN0923","Sisin Uma Homestay - Double 3"
"UN0924","Sisin Uma Homestay - Double 4"
"UN0925","Sisin Uma Homestay - Double 5"
"UN0926","Sisin Uma Homestay - Double 6"
"UN0927","Sisin Uma Homestay - Double 7"
"UN0928","Sisin Uma Homestay - Twin 1"
"UN0929","Sisin Uma Homestay - Twin 2"
"UN0930","Sleeping Buddha"
"UN0931","Srikandi Guesthouse - 1"
"UN0932","Srikandi Guesthouse - 2"
"UN0933","Srikandi Guesthouse - 3"
"UN0934","Srikandi Guesthouse - 4"
"UN0935","Srikandi Guesthouse - 8 Bedrooms"
"UN0936","Summerhouse"
"UN0937","Sunset Condotel Kuta"
"UN0938","Suparsa Guesthouse"
"UN0939","Surf Lodge"
"UN0940","Swan House"
"UN0941","Taman Asih - Superior Twins 1"
"UN0942","Taman Asih - Superior Twins 2"
"UN0943","Taman Asih - Superior Twins 3"
"UN0944","Taman Asih - Superior Twins 4"
"UN0945","Taman Asih - Superior Twins 5"
"UN0946","Taman Asih - Deluxe Double 16"
"UN0947","Taman Asih - Deluxe Double 17"
"UN0948","Taman Asih - Deluxe Double 18"
"UN0949","Taman Asih - Deluxe Double 19"
"UN0950","Taman Asih - Deluxe Double 20"
"UN0951","Taman Amartha - 1"
"UN0952","Taman Amartha - 2"
"UN0953","Taman Amartha - 3"
"UN0954","Taman Amartha - 4"
"UN0955","Taman Amartha - Deluxe"
"UN0956","Taman Amartha - Standard"
"UN0957","Taman Amertha - 10"
"UN0958","Taman Amertha - 11"
"UN0959","Taman Amertha - 12"
"UN0960","Taman Amertha - 13"
"UN0961","Taman Amertha - 14"
"UN0962","Taman Amertha - 5"
"UN0963","Taman Amertha - 6"
"UN0964","Taman Amertha - 7"
"UN0965","Taman Amertha - 8"
"UN0966","Taman Amertha - 9"
"UN0967","Taman Bintang #1 - Concrete Dbl (Legong)"
"UN0968","Taman Bintang #2 - Concrete Twn (Condong)"
"UN0969","Taman Bintang #3 - Concrete Twn (Oleg)"
"UN0970","Taman Bintang #4 - Wooden Dbl (Barong)"
"UN0971","Taman Bintang #5 - Wooden Dbl ( Baris )"
"UN0972","Taman Bintang #6 - Wooden Twn (Jauk)"
"UN0973","Taman Bintang #7 - Wooden Dbl (Topeng)"
"UN0974","Taman Melati Margonda - Fia #1A"
"UN0975","Taman Melati Margonda - Fia #1B"
"UN0976","Tamu Ibu"
"UN0977","Tembi Rumah Budaya - Gandjuran"
"UN0978","Tembi Rumah Budaya - Ngadirojo"
"UN0979","Tembi Rumah Budaya - Badegan"
"UN0980","Tembi Rumah Budaya - Wuryantoro"
"UN0981","Tembi Rumah Budaya - Adikarto"
"UN0982","Tembi Rumah Budaya - Morangan"
"UN0983","Tembi Rumah Budaya - Polaman"
"UN0984","Tembi Rumah Budaya - Kriyan Kidul"
"UN0985","Tembi Rumah Budaya - Kriyan Lor"
"UN0986","The Alchemist - Blanche Niege"
"UN0987","The Alchemist - Family Bungalow"
"UN0988","The Alchemist - Le Petit Prince"
"UN0989","The Alchemist - Mykonos"
"UN0990","The Alchemist - One Love"
"UN0991","The Alchemist - Romeo"
"UN0992","The Alchemist - Romeo & Mykonos"
"UN0993","The Alchemist - Puri Putih"
"UN0994","The Beach House"
"UN0995","The Brothers"
"UN0996","The Gong - 2BR"
"UN0997","The Gong - 3BR"
"UN0998","The Gong - 4BR"
"UN0999","The Gong - 5BR"
"UN1000","The Gong - 214 (Double)"
"UN1001","The Gong - 215 (Double)"
"UN1002","The Gong - 216 (Double)"
"UN1003","The Gong - 217 (Double)"
"UN1004","The Gong - 218 (Double)"
"UN1005","The Gong - 219 (Double)"
"UN1006","The Gong - 220 (Double)"
"UN1007","The Gong - 221 (Double)"
"UN1008","The Gong - 222 (Double)"
"UN1009","The Gong - 223 (Double)"
"UN1010","The Gong - 224 (Double Ocean View)"
"UN1011","The Gong - 101 (Twin)"
"UN1012","The Gong - 102 (Twin)"
"UN1013","The Gong - 103 (Twin)"
"UN1014","The Gong - 104 (Twin)"
"UN1015","The Gong - 105 (Twin)"
"UN1016","The Gong - 106 (Twin)"
"UN1017","The Gong - 107 (Twin)"
"UN1018","The Gong - 108 (Twin)"
"UN1019","The Hideaway - 1"
"UN1020","The Hideaway - 2"
"UN1021","The Hideaway - 3"
"UN1022","The Hideaway - 4"
"UN1023","The Jarrdin 2BR - C228 - Rahmat"
"UN1024","The Jarrdin 2BR - C522 - Rahmat"
"UN1025","The Jarrdin 2BR - C527 - Rahmat"
"UN1026","The Jarrdin 2BR - C1116 - Rahmat"
"UN1027","The Jarrdin Studio 1 - Rahmat"
"UN1028","The Jarrdin Studio 2 - Rahmat"
"UN1029","The Jepun - 1"
"UN1030","The Jepun - 2"
"UN1031","The Jepun - 3"
"UN1032","The Jepun - 4"
"UN1033","The Kayuri - 1"
"UN1034","The Kayuri - 2"
"UN1035","The Kharma Villa - 1"
"UN1036","The Kharma Villa - 2 (master room)"
"UN1037","The Kharma Villa - 3"
"UN1038","The Kharma Villa - 4"
"UN1039","The Kharma Villa - 5"
"UN1040","The Kharma Villa - 6"
"UN1041","The Kharma Villa - 7"
"UN1042","The Pakis Hostel"
"UN1043","The Paving - Deluxe Double 1"
"UN1044","The Paving - Deluxe Double 2"
"UN1045","The Paving - Deluxe 3"
"UN1046","The Paving - Deluxe 4"
"UN1047","The Paving - Deluxe 5"
"UN1048","The Paving - Deluxe Twin 1"
"UN1049","The Paving - Super Deluxe 1"
"UN1050","The Paving - Super Deluxe 2"
"UN1051","The Paving - Super Deluxe 3"
"UN1052","The Paving - Super Deluxe 4"
"UN1053","The White House"
"UN1054","Three Monkeys - Deluxe 1 (double)"
"UN1055","Three Monkeys - Deluxe 2 (twin)"
"UN1056","Three Monkeys - Standard 1 (twin)"
"UN1057","Three Monkeys - Standard 2 (double)"
"UN1058","Tirtha Canggu Suites - 01"
"UN1059","Tirtha Canggu Suites - 02"
"UN1060","Tirtha Canggu Suites - 03"
"UN1061","Tirtha Canggu Suites - 04"
"UN1062","Tirtha Canggu Suites - 05"
"UN1063","Tirtha Canggu Suites - 06"
"UN1064","Tirtha Canggu Suites - 07"
"UN1065","Tirtha Canggu Suites - 08"
"UN1066","Tirtha Canggu Suites - 09"
"UN1067","Tirtha Canggu Suites - 10"
"UN1068","Tirtha Canggu Suites - 11"
"UN1069","Tirtha Canggu Suites - 12"
"UN1070","Tirtha Canggu Suites - 13"
"UN1071","Tirtha Canggu Suites - 14"
"UN1072","Tirtha Canggu Suites - 15"
"UN1073","Tirtha Canggu Suites - 16"
"UN1074","Tirtha Canggu Suites - 17"
"UN1075","Tirtha Canggu Suites - 18"
"UN1076","Tirtha Canggu Suites - 19"
"UN1077","Tirtha Canggu Suites - 20"
"UN1078","Tirtha Canggu Suites - 21"
"UN1079","Tirtha Canggu Suites - 22"
"UN1080","Tirtha Canggu Suites - 2BR"
"UN1081","Tirtha Canggu Suites - 8BR"
"UN1082","Tirto Raharjo - 1"
"UN1083","Tirto Raharjo - 2"
"UN1084","Tirto Raharjo - 3"
"UN1085","Tirto Raharjo - 4"
"UN1086","Tirto Raharjo - 5"
"UN1087","Treehouse Suites - 1-Bedroom"
"UN1088","Treehouse Suites - Deluxe"
"UN1089","Treehouse Suites - Economy"
"UN1090","Treehouse Suites - Executive"
"UN1091","Treehouse Suites - Premium Executive"
"UN1092","Treehouse Suites - Superior"
"UN1093","Ubud Indah"
"UN1094","Uluwatu Breeze - Twin"
"UN1095","Uluwatu Cottages - 11 (Double)"
"UN1096","Uluwatu Cottages - 12 (Double)"
"UN1097","Uluwatu Cottages - 13 (Double)"
"UN1098","Uluwatu Cottages - 14 (Double)"
"UN1099","Uluwatu Cottages - 15 (Double)"
"UN1100","Uluwatu Cottages - 16 (Double)"
"UN1101","Uluwatu Cottages - 17 (Double)"
"UN1102","Uluwatu Cottages - 18 (Double)"
"UN1103","Uluwatu Cottages - 19 (Double)"
"UN1104","Uluwatu Cottages - 2 bedrooms"
"UN1105","Uluwatu Cottages - 20 (Double)"
"UN1106","Uluwatu Cottages - 21 (Twin)"
"UN1107","Uluwatu Cottages - 22 (Twin)"
"UN1108","Uluwatu Cottages - 23 (Twin)"
"UN1109","Uluwatu Cottages - 24 (Twin)"
"UN1110","Uluwatu Cottages - 25 (Suite)"
"UN1111","Uluwatu Cottages - 26 (Suite)"
"UN1112","Uluwatu Cottages - 27 (Suite)"
"UN1113","Uluwatu Cottages - 28 (Suite)"
"UN1114","Uluwatu Cottages - 3 bedrooms"
"UN1115","Uluwatu Cottages - Double"
"UN1116","Uluwatu Cottages - Suite"
"UN1117","Uluwatu Jungle Villa - 1"
"UN1118","Uluwatu Jungle Villa - 2"
"UN1119","Uluwatu Jungle Villa - 2BR"
"UN1120","Uluwatu Jungle Villa - 3"
"UN1121","Uluwatu Jungle Villa - 3BR"
"UN1122","Uluwatu Jungle Villa - 4"
"UN1123","Uluwatu Jungle Villa - 4BR"
"UN1124","Uluwatu Jungle Villa - 5"
"UN1125","Uluwatu Jungle Villa - 8BR"
"UN1126","Uluwatu Jungle Villa - 5BR"
"UN1127","Uluwatu Jungle Villa - 6"
"UN1128","Uluwatu Jungle Villa - 7"
"UN1129","Uluwatu Jungle Villa - 8"
"UN1130","Uluwatu Jungle Villa - 9"
"UN1131","Uluwatu Jungle Villa - 10"
"UN1132","Uluwatu Village House - 1"
"UN1133","Uluwatu Village House - 2"
"UN1134","Uluwatu Village House - 2BR"
"UN1135","Uluwatu Village House - Bungalow 1"
"UN1136","Uluwatu Village House - Bungalow 2"
"UN1137","Uluwatu Village House - Bungalow 3"
"UN1138","Uluwatu Village House - Bungalow 4"
"UN1139","Uluwatu Village House - Bungalow 5"
"UN1140","V Residence - Deluxe"
"UN1141","V Residence - Suite"
"UN1142","V Residence - Superior"
"UN1143","Villa 9 Nelayan - 01"
"UN1144","Villa 9 Nelayan - 02"
"UN1145","Villa 9 Nelayan - 03"
"UN1146","Villa 9 Nelayan - 04 (bunk bed)"
"UN1147","Villa 9 Nelayan - 05 (bunk bed)"
"UN1148","Villa 9 Nelayan - 06 (bunk bed)"
"UN1149","Villa 9 Nelayan - 07"
"UN1150","Villa 9 Nelayan - 08"
"UN1151","Villa 9 Nelayan - 09"
"UN1152","Villa 9 Nelayan - 10"
"UN1153","Villa 9 Nelayan - 11"
"UN1154","Villa 9 Nelayan - 12"
"UN1155","Villa Ajee"
"UN1156","Villa Akara"
"UN1157","Villa Akilea - 1"
"UN1158","Villa Akilea - 2"
"UN1159","Villa Akilea - 3"
"UN1160","Villa Akilea - 4"
"UN1161","Villa Akilea - 5"
"UN1162","Villa AKL - Langit 1"
"UN1163","Villa AKL - Langit 2"
"UN1164","Villa AKL - Tukad 1"
"UN1165","Villa AKL - Tukad 2"
"UN1166","Villa Anak"
"UN1167","Villa Anak 2nd listing"
"UN1168","Villa Arca"
"UN1169","Villa Arindra - 1"
"UN1170","Villa Arindra - 2"
"UN1171","Villa Arindra - 2 bedrooms"
"UN1172","Villa Arindra - 3"
"UN1173","Villa Arindra - 4"
"UN1174","Villa Asmara"
"UN1175","Villa Asmara - 2br"
"UN1176","Villa Ayunan"
"UN1177","Villa Bagus"
"UN1178","Villa Bali Cliff"
"UN1179","Villa Bambu - 1"
"UN1180","Villa Bambu - 2"
"UN1181","Villa Bambu - 3"
"UN1182","Villa Be Home"
"UN1183","Villa Bening"
"UN1184","Villa Bening - 2br"
"UN1185","Villa Bening - 3br"
"UN1186","Villa Bija - 3 bedroom villa"
"UN1187","Villa Bija - 6 bedroom villa"
"UN1188","Villa Bija - Apartment - 2BR"
"UN1189","Villa Bija - Apartment 2 (double)"
"UN1190","Villa Bija - Apartment 3 (Double)"
"UN1191","Villa Bija - Apartment 1"
"UN1192","Villa Bija - Apartment 4"
"UN1193","Villa Bija - Apartment 5"
"UN1194","Villa Bija - Apartment 6"
"UN1195","Villa Bingin Luna"
"UN1196","Pondok Ijo - Villa Bougenvile"
"UN1197","Pondok Ijo - Green"
"UN1198","Pondok Ijo - Red"
"UN1199","Pondok Ijo - Garden"
"UN1200","Pondok Ijo - Mozaic 3"
"UN1201","Pondok Ijo - Mozaic1"
"UN1202","Villa Bukit Surf"
"UN1203","Villa Bulan"
"UN1204","Villa Bulan 2nd listing"
"UN1205","Villa Cahaya"
"UN1206","Villa Cerita Indah"
"UN1207","Villa Chicken Nuggets"
"UN1208","Villa Diana"
"UN1209","Villa Driftwood"
"UN1210","Villa Entre Amis"
"UN1211","Villa Enzo"
"UN1212","Villa Esther"
"UN1213","Villa Ganesha"
"UN1214","Villa Hali Bali - 1 Bedroom"
"UN1215","Villa Hali Bali - 2 Bedroom"
"UN1216","Villa Hali Bali - Entire Villa"
"UN1217","Villa Hari Indah"
"UN1218","Villa Idaman - 1"
"UN1219","Villa Idaman - 2"
"UN1220","Villa Idaman - Whole Villa"
"UN1221","Villa Indigo"
"UN1222","Villa Istana Willy"
"UN1223","2BR - Villa Istana Willy"
"UN1224","Villa Jonson"
"UN1225","Villa Kama - 1"
"UN1226","Villa Kama - 1 2nd listing"
"UN1227","Villa Kama - 2"
"UN1228","Villa Kama - 3"
"UN1229","Villa Kama - 4"
"UN1230","Villa Kanha"
"UN1231","Villa Karang"
"UN1232","Villa Khaleesi"
"UN1233","Gili Khumba Villas - 1 (1br)"
"UN1234","Gili Khumba Villas - 2 (1br)"
"UN1235","Gili Khumba Villas - 3 (2br)"
"UN1236","Gili Khumba Villas - 4 (1br)"
"UN1237","Gili Khumba Villas - 5 (2br)"
"UN1238","Gili Khumba Villas - 6 (1br)"
"UN1239","Villa Kura Kura"
"UN1240","Villa Lila Loka - 1 (Double)"
"UN1241","Villa Lila Loka - 1 (Twin)"
"UN1242","Villa Lila Loka - 2 (Double)"
"UN1243","Villa Lila Loka - 2 (Twin)"
"UN1244","Villa Lila Loka - 3 (Double)"
"UN1245","Villa Lila Loka - 3 (Twin)"
"UN1246","Villa Lila Loka - 4 (Double)"
"UN1247","Villa Lila Loka - 4 (Twin)"
"UN1248","Villa Lila Loka - 5 (Double)"
"UN1249","Villa Lila Loka - 5 (Twin)"
"UN1250","Villa Lila Loka - 6 (Double)"
"UN1251","Villa Lila Loka - 7 (Double)"
"UN1252","Villa Loluan - 1"
"UN1253","Villa Loluan - 2"
"UN1254","Villa Malindo"
"UN1255","Villa Mandalay"
"UN1256","Villa Matahari"
"UN1257","Villa Mediapura - B"
"UN1258","Villa Mediapura - E"
"UN1259","Villa Mediapura - F"
"UN1260","Villa Mediapura - J"
"UN1261","Villa Megalan"
"UN1262","Villa Megalan - 1"
"UN1263","Villa Megalan - 2"
"UN1264","Villa Merdu"
"UN1265","Villa Merdu 2nd listing"
"UN1266","Villa Moyo Unit 3"
"UN1267","Villa Mundaka"
"UN1268","Villa Mynah"
"UN1269","Villa Nazeki - 1"
"UN1270","Villa Nazeki - 2"
"UN1271","Villa Nazeki - 3"
"UN1272","Villa Nazeki - 4"
"UN1273","Villa Nazeki - 5"
"UN1274","Villa Ombak"
"UN1275","Villa Papaya"
"UN1276","Villa Plumeria"
"UN1277","Villa Purnama"
"UN1278","Villa Purnama 2nd listing"
"UN1279","Villa Savasana"
"UN1280","Villa Shanti 2BR"
"UN1281","Villa Shanti 3BR"
"UN1282","Villa Shanti 5BR"
"UN1283","Villa Singa"
"UN1284","Villa Singa - 1br"
"UN1285","Villa Singa - 2br"
"UN1286","Villa Singa - 3br"
"UN1287","Villa Singa - 6br"
"UN1288","Villa Sonia"
"UN1289","Villa Sotis"
"UN1290","Villa Sunia"
"UN1291","Villa Sunia - 1"
"UN1292","Villa Sunia - 2"
"UN1293","Villa Tortoise"
"UN1294","Villa Tortoise - Entire Property"
"UN1295","Villa Tortoise - Room 1"
